1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288620e-13 1.288620e-13 1.288621e-13 1.288622e-13 1.288623e-13 1.288624e-13 1.288627e-13 1.288630e-13 1.288634e-13 1.288641e-13 1.288649e-13 1.288660e-13 1.288676e-13 1.288696e-13 1.288723e-13 1.288760e-13 1.288807e-13 1.288870e-13 1.288950e-13 1.289055e-13 1.289189e-13 1.289359e-13 1.289575e-13 1.289846e-13 1.290184e-13 1.290603e-13 1.291120e-13 1.291752e-13 1.292521e-13 1.293448e-13 1.294559e-13 1.295882e-13 1.297446e-13 1.299282e-13 1.301421e-13 1.303896e-13 1.306740e-13 1.309981e-13 1.313651e-13 1.317773e-13 1.322369e-13 1.327450e-13 1.333027e-13 1.339097e-13 1.345649e-13 1.352660e-13 1.360096e-13 1.367913e-13 1.376049e-13 1.384441e-13 1.392998e-13 1.401631e-13 1.410235e-13 1.418698e-13 1.426904e-13 1.434738e-13 1.442079e-13 1.448812e-13 1.454828e-13 1.460023e-13 1.464310e-13 1.467613e-13 1.469873e-13 1.471048e-13 1.471118e-13 1.470081e-13 1.467956e-13 1.464784e-13 1.460621e-13 1.455542e-13 1.449636e-13 1.443004e-13 1.435756e-13 1.428007e-13 1.419877e-13 1.411487e-13 1.402956e-13 1.394393e-13 1.385907e-13 1.377596e-13 1.369551e-13 1.361839e-13 1.354525e-13 1.347661e-13 1.341284e-13 1.335422e-13 1.330088e-13 1.325287e-13 1.321017e-13 1.317266e-13 1.314013e-13 1.311236e-13 1.308907e-13 1.306992e-13 1.305459e-13 1.304272e-13 1.303393e-13 1.302787e-13 1.302418e-13 1.302250e-13 1.302250e-13 1.302384e-13 1.302621e-13 1.302934e-13 1.303294e-13 1.303678e-13 1.304063e-13 1.304430e-13 1.304762e-13 1.305043e-13 1.305263e-13 1.305414e-13 1.305488e-13 1.305484e-13 1.305402e-13 1.305244e-13 1.305018e-13 1.304732e-13 1.304396e-13 1.304025e-13 1.303635e-13 1.303244e-13 1.302870e-13 1.302535e-13 1.302261e-13 1.302071e-13 1.301987e-13 1.302034e-13 1.302234e-13 1.302610e-13 1.303183e-13 1.303972e-13 1.304996e-13 1.306267e-13 1.307800e-13 1.309601e-13 1.311675e-13 1.314021e-13 1.316633e-13 1.319500e-13 1.322606e-13 1.325926e-13 1.329433e-13 1.333094e-13 1.336867e-13 1.340706e-13 1.344561e-13 1.348381e-13 1.352109e-13 1.355688e-13 1.359061e-13 1.362174e-13 1.364974e-13 1.367410e-13 1.369440e-13 1.371027e-13 1.372140e-13 1.372759e-13 1.372871e-13 1.372473e-13 1.371573e-13 1.370186e-13 1.368337e-13 1.366059e-13 1.363390e-13 1.360376e-13 1.357067e-13 1.353514e-13 1.349773e-13 1.345898e-13 1.341943e-13 1.337959e-13 1.333996e-13 1.330098e-13 1.326304e-13 1.322652e-13 1.319167e-13 1.315872e-13 1.312785e-13 1.309918e-13 1.307277e-13 1.304865e-13 1.302679e-13 1.300713e-13 1.298959e-13 1.297406e-13 1.296042e-13 1.294851e-13 1.293821e-13 1.292935e-13 1.292180e-13 1.291541e-13 1.291004e-13 1.290558e-13 1.290190e-13 1.289891e-13 1.289650e-13 1.289462e-13 1.289319e-13 1.289215e-13 1.289148e-13 1.289115e-13 1.289114e-13 1.289146e-13 1.289212e-13 1.289314e-13 1.289457e-13 1.289645e-13 1.289887e-13 1.290189e-13 1.290562e-13 1.291016e-13 1.291564e-13 1.292219e-13 1.292995e-13 1.293909e-13 1.294976e-13 1.296212e-13 1.297635e-13 1.299261e-13 1.301103e-13 1.303175e-13 1.305489e-13 1.308053e-13 1.310870e-13 1.313941e-13 1.317262e-13 1.320822e-13 1.324604e-13 1.328586e-13 1.332740e-13 1.337033e-13 1.341421e-13 1.345856e-13 1.350287e-13 1.354659e-13 1.358911e-13 1.362982e-13 1.366812e-13 1.370342e-13 1.373514e-13 1.376274e-13 1.378576e-13 1.380379e-13 1.381650e-13 1.382368e-13 1.382517e-13 1.382097e-13 1.381113e-13 1.379586e-13 1.377541e-13 1.375016e-13 1.372053e-13 1.368704e-13 1.365024e-13 1.361072e-13 1.356907e-13 1.352591e-13 1.348183e-13 1.343744e-13 1.339324e-13 1.334976e-13 1.330744e-13 1.326669e-13 1.322778e-13 1.319099e-13 1.315652e-13 1.312449e-13 1.309498e-13 1.306802e-13 1.304358e-13 1.302159e-13 1.300198e-13 1.298460e-13 1.296933e-13 1.295599e-13 1.294445e-13 1.293452e-13 1.292603e-13 1.291884e-13 1.291278e-13 1.290772e-13 1.290351e-13 1.290004e-13 1.289720e-13 1.289489e-13 1.289302e-13 1.289152e-13 1.289033e-13 1.288938e-13 1.288863e-13 1.288805e-13 1.288760e-13 1.288725e-13 1.288698e-13 1.288678e-13 1.288662e-13 1.288651e-13 1.288642e-13 1.288636e-13 1.288631e-13 1.288627e-13 1.288625e-13 1.288623e-13 1.288622e-13 1.288621e-13 1.288620e-13 1.288620e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288621e-13 1.288621e-13 1.288622e-13 1.288623e-13 1.288625e-13 1.288627e-13 1.288630e-13 1.288635e-13 1.288641e-13 1.288650e-13 1.288661e-13 1.288677e-13 1.288699e-13 1.288729e-13 1.288769e-13 1.288823e-13 1.288894e-13 1.288987e-13 1.289110e-13 1.289270e-13 1.289478e-13 1.289744e-13 1.290085e-13 1.290518e-13 1.291063e-13 1.291746e-13 1.292596e-13 1.293647e-13 1.294937e-13 1.296510e-13 1.298416e-13 1.300708e-13 1.303446e-13 1.306693e-13 1.310519e-13 1.314995e-13 1.320193e-13 1.326186e-13 1.333047e-13 1.340842e-13 1.349634e-13 1.359474e-13 1.370400e-13 1.382441e-13 1.395604e-13 1.409874e-13 1.425212e-13 1.441561e-13 1.458829e-13 1.476893e-13 1.495622e-13 1.514838e-13 1.534338e-13 1.553899e-13 1.573278e-13 1.592217e-13 1.610456e-13 1.627723e-13 1.643752e-13 1.658284e-13 1.671083e-13 1.681930e-13 1.690635e-13 1.697042e-13 1.701037e-13 1.702547e-13 1.701544e-13 1.698045e-13 1.692117e-13 1.683865e-13 1.673436e-13 1.661014e-13 1.646813e-13 1.631065e-13 1.614027e-13 1.595963e-13 1.577144e-13 1.557832e-13 1.538288e-13 1.518757e-13 1.499467e-13 1.480625e-13 1.462415e-13 1.444975e-13 1.428432e-13 1.412885e-13 1.398395e-13 1.385007e-13 1.372740e-13 1.361588e-13 1.351534e-13 1.342534e-13 1.334543e-13 1.327498e-13 1.321337e-13 1.315984e-13 1.311368e-13 1.307416e-13 1.304058e-13 1.301222e-13 1.298845e-13 1.296866e-13 1.295230e-13 1.293887e-13 1.292791e-13 1.291903e-13 1.291189e-13 1.290618e-13 1.290164e-13 1.289807e-13 1.289526e-13 1.289308e-13 1.289139e-13 1.289010e-13 1.288910e-13 1.288835e-13 1.288779e-13 1.288736e-13 1.288705e-13 1.288681e-13 1.288664e-13 1.288652e-13 1.288642e-13 1.288636e-13 1.288631e-13 1.288628e-13 1.288625e-13 1.288624e-13 1.288622e-13 1.288622e-13 1.288621e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288620e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288619e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 1.288618e-13 
