5.537325e-13 1.827911e-17 
5.537329e-13 1.827917e-17 
5.537333e-13 1.827924e-17 
5.537337e-13 1.827930e-17 
5.537341e-13 1.827936e-17 
5.537344e-13 1.827942e-17 
5.537348e-13 1.827948e-17 
5.537352e-13 1.827954e-17 
5.537356e-13 1.827961e-17 
5.537360e-13 1.827967e-17 
5.537364e-13 1.827973e-17 
5.537367e-13 1.827979e-17 
5.537371e-13 1.827985e-17 
5.537375e-13 1.827991e-17 
5.537379e-13 1.827998e-17 
5.537383e-13 1.828004e-17 
5.537386e-13 1.828010e-17 
5.537390e-13 1.828016e-17 
5.537394e-13 1.828022e-17 
5.537398e-13 1.828028e-17 
5.537402e-13 1.828034e-17 
5.537405e-13 1.828041e-17 
5.537409e-13 1.828047e-17 
5.537413e-13 1.828053e-17 
5.537417e-13 1.828059e-17 
5.537421e-13 1.828065e-17 
5.537424e-13 1.828071e-17 
5.537428e-13 1.828078e-17 
5.537432e-13 1.828084e-17 
5.537436e-13 1.828090e-17 
5.537440e-13 1.828096e-17 
5.537444e-13 1.828102e-17 
5.537447e-13 1.828108e-17 
5.537451e-13 1.828115e-17 
5.537455e-13 1.828121e-17 
5.537459e-13 1.828127e-17 
5.537463e-13 1.828133e-17 
5.537466e-13 1.828139e-17 
5.537470e-13 1.828145e-17 
5.537474e-13 1.828152e-17 
5.537478e-13 1.828158e-17 
5.537482e-13 1.828164e-17 
5.537485e-13 1.828170e-17 
5.537489e-13 1.828176e-17 
5.537493e-13 1.828182e-17 
5.537497e-13 1.828189e-17 
5.537501e-13 1.828195e-17 
5.537504e-13 1.828201e-17 
5.537508e-13 1.828207e-17 
5.537512e-13 1.828213e-17 
5.537516e-13 1.828219e-17 
5.537520e-13 1.828226e-17 
5.537524e-13 1.828232e-17 
5.537527e-13 1.828238e-17 
5.537531e-13 1.828244e-17 
5.537535e-13 1.828250e-17 
5.537539e-13 1.828256e-17 
5.537543e-13 1.828263e-17 
5.537546e-13 1.828269e-17 
5.537550e-13 1.828275e-17 
5.537554e-13 1.828281e-17 
5.537558e-13 1.828287e-17 
5.537562e-13 1.828293e-17 
5.537565e-13 1.828300e-17 
5.537569e-13 1.828306e-17 
5.537573e-13 1.828312e-17 
5.537577e-13 1.828318e-17 
5.537581e-13 1.828324e-17 
5.537585e-13 1.828330e-17 
5.537588e-13 1.828337e-17 
5.537592e-13 1.828343e-17 
5.537596e-13 1.828349e-17 
5.537600e-13 1.828355e-17 
5.537604e-13 1.828361e-17 
5.537607e-13 1.828367e-17 
5.537611e-13 1.828374e-17 
5.537615e-13 1.828380e-17 
5.537619e-13 1.828386e-17 
5.537623e-13 1.828392e-17 
5.537627e-13 1.828398e-17 
5.537630e-13 1.828404e-17 
5.537634e-13 1.828411e-17 
5.537638e-13 1.828417e-17 
5.537642e-13 1.828423e-17 
5.537646e-13 1.828429e-17 
5.537649e-13 1.828435e-17 
5.537653e-13 1.828441e-17 
5.537657e-13 1.828448e-17 
5.537661e-13 1.828454e-17 
5.537665e-13 1.828460e-17 
5.537669e-13 1.828466e-17 
5.537672e-13 1.828472e-17 
5.537676e-13 1.828478e-17 
5.537680e-13 1.828485e-17 
5.537684e-13 1.828491e-17 
5.537688e-13 1.828497e-17 
5.537691e-13 1.828503e-17 
5.537695e-13 1.828509e-17 
5.537699e-13 1.828515e-17 
5.537703e-13 1.828522e-17 
5.537707e-13 1.828528e-17 
5.537711e-13 1.828534e-17 
5.537714e-13 1.828540e-17 
5.537718e-13 1.828546e-17 
5.537722e-13 1.828552e-17 
5.537726e-13 1.828558e-17 
5.537730e-13 1.828565e-17 
5.537733e-13 1.828571e-17 
5.537737e-13 1.828577e-17 
5.537741e-13 1.828583e-17 
5.537745e-13 1.828589e-17 
5.537749e-13 1.828595e-17 
5.537753e-13 1.828602e-17 
5.537756e-13 1.828608e-17 
5.537760e-13 1.828614e-17 
5.537764e-13 1.828620e-17 
5.537768e-13 1.828626e-17 
5.537772e-13 1.828632e-17 
5.537776e-13 1.828639e-17 
5.537779e-13 1.828645e-17 
5.537783e-13 1.828651e-17 
5.537787e-13 1.828657e-17 
5.537791e-13 1.828663e-17 
5.537795e-13 1.828669e-17 
5.537799e-13 1.828676e-17 
5.537802e-13 1.828682e-17 
5.537806e-13 1.828688e-17 
5.537810e-13 1.828694e-17 
5.537814e-13 1.828700e-17 
5.537818e-13 1.828706e-17 
5.537821e-13 1.828713e-17 
5.537825e-13 1.828719e-17 
5.537829e-13 1.828725e-17 
5.537833e-13 1.828731e-17 
5.537837e-13 1.828737e-17 
5.537841e-13 1.828743e-17 
5.537844e-13 1.828750e-17 
5.537848e-13 1.828756e-17 
5.537852e-13 1.828762e-17 
5.537856e-13 1.828768e-17 
5.537860e-13 1.828774e-17 
5.537864e-13 1.828780e-17 
5.537867e-13 1.828787e-17 
5.537871e-13 1.828793e-17 
5.537875e-13 1.828799e-17 
5.537879e-13 1.828805e-17 
5.537883e-13 1.828811e-17 
5.537887e-13 1.828817e-17 
5.537890e-13 1.828824e-17 
5.537894e-13 1.828830e-17 
5.537898e-13 1.828836e-17 
5.537902e-13 1.828842e-17 
5.537906e-13 1.828848e-17 
5.537910e-13 1.828854e-17 
5.537914e-13 1.828861e-17 
5.537917e-13 1.828867e-17 
5.537921e-13 1.828873e-17 
5.537925e-13 1.828879e-17 
5.537929e-13 1.828885e-17 
5.537933e-13 1.828891e-17 
5.537937e-13 1.828898e-17 
5.537940e-13 1.828904e-17 
5.537944e-13 1.828910e-17 
5.537948e-13 1.828916e-17 
5.537952e-13 1.828922e-17 
5.537956e-13 1.828928e-17 
5.537960e-13 1.828935e-17 
5.537963e-13 1.828941e-17 
5.537967e-13 1.828947e-17 
5.537971e-13 1.828953e-17 
5.537975e-13 1.828959e-17 
5.537979e-13 1.828965e-17 
5.537983e-13 1.828972e-17 
5.537987e-13 1.828978e-17 
5.537990e-13 1.828984e-17 
5.537994e-13 1.828990e-17 
5.537998e-13 1.828996e-17 
5.538002e-13 1.829002e-17 
5.538006e-13 1.829009e-17 
5.538010e-13 1.829015e-17 
5.538014e-13 1.829021e-17 
5.538017e-13 1.829027e-17 
5.538021e-13 1.829033e-17 
5.538025e-13 1.829039e-17 
5.538029e-13 1.829046e-17 
5.538033e-13 1.829052e-17 
5.538037e-13 1.829058e-17 
5.538041e-13 1.829064e-17 
5.538044e-13 1.829070e-17 
5.538048e-13 1.829076e-17 
5.538052e-13 1.829083e-17 
5.538056e-13 1.829089e-17 
5.538060e-13 1.829095e-17 
5.538064e-13 1.829101e-17 
5.538068e-13 1.829107e-17 
5.538072e-13 1.829113e-17 
5.538075e-13 1.829120e-17 
5.538079e-13 1.829126e-17 
5.538083e-13 1.829132e-17 
5.538087e-13 1.829138e-17 
5.538091e-13 1.829144e-17 
5.538095e-13 1.829150e-17 
5.538099e-13 1.829157e-17 
5.538103e-13 1.829163e-17 
5.538106e-13 1.829169e-17 
5.538110e-13 1.829175e-17 
5.538114e-13 1.829181e-17 
5.538118e-13 1.829187e-17 
5.538122e-13 1.829194e-17 
5.538126e-13 1.829200e-17 
5.538130e-13 1.829206e-17 
5.538134e-13 1.829212e-17 
5.538138e-13 1.829218e-17 
5.538141e-13 1.829224e-17 
5.538145e-13 1.829231e-17 
5.538149e-13 1.829237e-17 
5.538153e-13 1.829243e-17 
5.538157e-13 1.829249e-17 
5.538161e-13 1.829255e-17 
5.538165e-13 1.829261e-17 
5.538169e-13 1.829268e-17 
5.538173e-13 1.829274e-17 
5.538177e-13 1.829280e-17 
5.538181e-13 1.829286e-17 
5.538184e-13 1.829292e-17 
5.538188e-13 1.829298e-17 
5.538192e-13 1.829305e-17 
5.538196e-13 1.829311e-17 
5.538200e-13 1.829317e-17 
5.538204e-13 1.829323e-17 
5.538208e-13 1.829329e-17 
5.538212e-13 1.829335e-17 
5.538216e-13 1.829342e-17 
