1 1.320000e+03 6.713184e+03 4.433881e+05 1.548700e-03 2.566256e+03 5.343013e-01 9.904267e+04 7.576640e+04 5.153942e+11 3.199703e+12
2 1.280000e+03 6.639042e+03 4.240322e+05 1.611461e-03 3.004729e+03 6.247567e-01 9.858952e+04 9.954246e+04 5.151460e+11 4.221546e+12
3 1.240000e+03 6.563636e+03 4.044168e+05 1.680187e-03 3.620244e+03 7.546294e-01 9.718490e+04 1.296540e+05 5.099607e+11 5.522447e+12
4 1.200000e+03 6.480257e+03 3.832500e+05 1.760874e-03 4.426207e+03 9.269350e-01 9.453195e+04 1.708548e+05 4.984025e+11 7.312720e+12
5 1.160000e+03 6.396362e+03 3.619829e+05 1.849608e-03 5.431402e+03 1.149156e+00 9.112531e+04 2.233465e+05 4.827813e+11 9.606779e+12
6 1.120000e+03 6.312310e+03 3.401184e+05 1.949907e-03 6.895210e+03 1.482890e+00 8.796555e+04 2.953683e+05 4.683522e+11 1.276856e+13
7 1.080000e+03 6.228184e+03 3.179800e+05 2.062203e-03 8.941387e+03 1.971228e+00 8.466100e+04 3.916541e+05 4.530326e+11 1.701730e+13
8 1.040000e+03 6.136226e+03 2.966022e+05 2.182936e-03 1.161923e+04 2.654277e+00 7.989100e+04 5.213829e+05 4.299082e+11 2.278218e+13
9 1.000000e+03 6.033765e+03 2.762438e+05 2.311327e-03 1.508129e+04 3.612251e+00 7.348439e+04 6.992159e+05 3.979568e+11 3.074847e+13
10 9.600000e+02 5.929022e+03 2.559364e+05 2.453932e-03 1.964126e+04 4.991011e+00 6.672167e+04 9.361772e+05 3.637412e+11 4.144336e+13
11 9.200000e+02 5.817299e+03 2.357837e+05 2.612496e-03 2.541557e+04 6.924333e+00 5.919939e+04 1.256280e+06 3.250795e+11 5.601663e+13
12 8.800000e+02 5.696337e+03 2.169893e+05 2.779489e-03 3.242493e+04 9.543963e+00 5.101047e+04 1.693543e+06 2.823729e+11 7.611807e+13
13 8.400000e+02 5.562840e+03 1.994209e+05 2.956514e-03 4.047230e+04 1.289773e+01 4.229941e+04 2.300253e+06 2.362968e+11 1.043214e+14
14 8.000000e+02 5.410282e+03 1.808550e+05 3.168391e-03 4.907291e+04 1.686834e+01 3.320568e+04 3.167233e+06 1.875016e+11 1.451638e+14
15 7.600000e+02 5.235054e+03 1.615195e+05 3.422336e-03 5.700404e+04 2.097611e+01 2.442597e+04 4.414588e+06 1.397039e+11 2.048762e+14
16 7.200000e+02 5.035342e+03 1.454890e+05 3.679245e-03 6.427953e+04 2.509353e+01 1.709723e+04 6.271268e+06 9.928975e+10 2.953681e+14
17 6.800000e+02 4.839291e+03 1.313534e+05 3.954119e-03 8.020802e+04 3.298556e+01 1.311386e+04 9.079211e+06 7.736141e+10 4.341080e+14
18 6.400000e+02 4.683433e+03 1.163521e+05 4.285958e-03 1.279833e+05 5.549132e+01 1.297005e+04 1.330823e+07 7.751633e+10 6.442617e+14
19 6.000000e+02 4.579724e+03 1.021539e+05 4.657798e-03 2.476487e+05 1.145449e+02 1.594875e+04 1.952724e+07 9.617642e+10 9.533918e+14
20 5.600000e+02 4.527367e+03 9.073512e+04 5.045596e-03 5.081005e+05 2.557139e+02 2.151207e+04 2.850113e+07 1.303252e+11 1.397612e+15
21 5.200000e+02 4.504513e+03 8.068673e+04 5.506442e-03 1.060984e+06 5.955190e+02 2.994324e+04 4.181046e+07 1.817726e+11 2.054201e+15
22 4.800000e+02 4.514584e+03 7.163472e+04 6.076404e-03 2.178003e+06 1.399841e+03 4.221221e+04 6.099362e+07 2.560222e+11 2.994157e+15
23 4.400000e+02 4.548679e+03 6.430454e+04 6.796817e-03 4.352886e+06 3.281584e+03 5.991964e+04 8.842928e+07 3.623233e+11 4.328595e+15
24 4.000000e+02 4.605596e+03 5.676214e+04 7.789486e-03 8.504534e+06 7.680990e+03 8.606641e+04 1.279780e+08 5.178398e+11 6.235020e+15
25 3.600000e+02 4.669748e+03 5.309978e+04 9.080657e-03 1.584685e+07 1.741501e+04 1.234436e+05 1.840950e+08 7.386311e+11 8.922079e+15
26 3.200000e+02 4.740827e+03 5.508021e+04 1.074230e-02 2.800682e+07 3.786363e+04 1.767620e+05 2.630984e+08 1.051311e+12 1.267809e+16
27 2.800000e+02 4.818241e+03 5.936500e+04 1.298447e-02 4.709971e+07 7.851887e+04 2.528410e+05 3.738170e+08 1.494144e+12 1.790304e+16
28 2.400000e+02 4.901917e+03 6.622664e+04 1.595082e-02 7.493486e+07 1.529243e+05 3.611120e+05 5.274735e+08 2.119450e+12 2.509761e+16
